;parameters;modelo;auc_tr;accuracy_tr;precision_tr;recall_tr;f1_tr;Matriz_tr;auc_te;accuracy_te;precision_te;recall_te;f1_te;Matriz_te
1988;{'n_estimators': 100, 'max_depth': 1, 'min_data_in_leaf': 47, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,27%;64,17%;60,23%;57,92%;58,71%;"[[13  3  3  1]
 [ 3 10  6  1]
 [ 2  7 46  5]
 [ 0  3  9  8]]"
1257;{'n_estimators': 95, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,12%;68,33%;63,30%;57,50%;58,70%;"[[15  1  3  1]
 [ 3  8  7  2]
 [ 2  2 54  2]
 [ 0  3 12  5]]"
1278;{'n_estimators': 99, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,08%;68,33%;63,30%;57,50%;58,70%;"[[15  1  3  1]
 [ 3  8  7  2]
 [ 2  2 54  2]
 [ 0  3 12  5]]"
1327;{'n_estimators': 100, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,07%;68,33%;63,30%;57,50%;58,70%;"[[15  1  3  1]
 [ 3  8  7  2]
 [ 2  2 54  2]
 [ 0  3 12  5]]"
153;{'n_estimators': 100, 'max_depth': 7, 'min_data_in_leaf': 53, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,60%;68,33%;64,25%;56,67%;58,69%;"[[13  2  3  2]
 [ 2  9  7  2]
 [ 2  2 55  1]
 [ 0  2 13  5]]"
2420;{'n_estimators': 95, 'max_depth': 6, 'min_data_in_leaf': 52, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,32%;69,17%;63,26%;57,92%;58,68%;"[[15  1  2  2]
 [ 2  8  8  2]
 [ 3  1 55  1]
 [ 2  3 10  5]]"
1905;{'n_estimators': 97, 'max_depth': 6, 'min_data_in_leaf': 50, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,65%;66,67%;60,89%;58,33%;58,68%;"[[16  0  2  2]
 [ 2  8  7  3]
 [ 3  3 50  4]
 [ 2  2 10  6]]"
1931;{'n_estimators': 98, 'max_depth': 6, 'min_data_in_leaf': 50, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,73%;66,67%;60,89%;58,33%;58,68%;"[[16  0  2  2]
 [ 2  8  7  3]
 [ 3  3 50  4]
 [ 2  2 10  6]]"
468;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,48%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
679;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,55%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
681;{'n_estimators': 95, 'max_depth': 9, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,48%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1035;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,55%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1108;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,55%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1133;{'n_estimators': 100, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,51%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1406;{'n_estimators': 98, 'max_depth': 9, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,51%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1573;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,55%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1629;{'n_estimators': 95, 'max_depth': 8, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,48%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
2366;{'n_estimators': 100, 'max_depth': 9, 'min_data_in_leaf': 53, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,51%;69,17%;62,20%;57,92%;58,68%;"[[15  0  3  2]
 [ 2 10  5  3]
 [ 3  0 55  2]
 [ 0  4 13  3]]"
1702;{'n_estimators': 99, 'max_depth': 1, 'min_data_in_leaf': 47, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,88%;64,17%;59,89%;57,92%;58,67%;"[[13  2  3  2]
 [ 3 10  6  1]
 [ 2  7 46  5]
 [ 0  3  9  8]]"
1427;{'n_estimators': 98, 'max_depth': 1, 'min_data_in_leaf': 48, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,52%;66,67%;61,45%;57,50%;58,67%;"[[13  1  5  1]
 [ 2 10  6  2]
 [ 3  3 51  3]
 [ 1  4  9  6]]"
919;{'n_estimators': 96, 'max_depth': 1, 'min_data_in_leaf': 49, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,17%;66,67%;60,42%;57,50%;58,66%;"[[13  2  3  2]
 [ 2  8  6  4]
 [ 3  4 51  2]
 [ 0  4  8  8]]"
988;{'n_estimators': 96, 'max_depth': 1, 'min_data_in_leaf': 49, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,17%;66,67%;60,42%;57,50%;58,66%;"[[13  2  3  2]
 [ 2  8  6  4]
 [ 3  4 51  2]
 [ 0  4  8  8]]"
2147;{'n_estimators': 97, 'max_depth': 1, 'min_data_in_leaf': 49, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";80,08%;66,67%;60,42%;57,50%;58,66%;"[[13  2  3  2]
 [ 2  8  6  4]
 [ 3  4 51  2]
 [ 0  4  8  8]]"
1743;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 48, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,68%;65,00%;62,29%;57,50%;58,66%;"[[13  3  4  0]
 [ 2 10  5  3]
 [ 3  8 48  1]
 [ 0  3 10  7]]"
2346;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 48, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,68%;65,00%;62,29%;57,50%;58,66%;"[[13  3  4  0]
 [ 2 10  5  3]
 [ 3  8 48  1]
 [ 0  3 10  7]]"
740;{'n_estimators': 98, 'max_depth': 5, 'min_data_in_leaf': 53, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,26%;67,50%;62,80%;57,08%;58,65%;"[[13  1  4  2]
 [ 1 10  7  2]
 [ 3  2 53  2]
 [ 2  2 11  5]]"
1193;{'n_estimators': 95, 'max_depth': 5, 'min_data_in_leaf': 53, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,32%;67,50%;62,80%;57,08%;58,65%;"[[13  1  4  2]
 [ 1 10  7  2]
 [ 3  2 53  2]
 [ 2  2 11  5]]"
1997;{'n_estimators': 99, 'max_depth': 5, 'min_data_in_leaf': 53, 'learning_rate': 0,69};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;67,50%;62,80%;57,08%;58,65%;"[[13  1  4  2]
 [ 1 10  7  2]
 [ 3  2 53  2]
 [ 2  2 11  5]]"
1880;{'n_estimators': 96, 'max_depth': 6, 'min_data_in_leaf': 51, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,66%;69,17%;64,03%;58,75%;58,64%;"[[15  1  2  2]
 [ 3 10  6  1]
 [ 4  2 54  0]
 [ 2  3 11  4]]"
2432;{'n_estimators': 97, 'max_depth': 6, 'min_data_in_leaf': 51, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,59%;69,17%;64,03%;58,75%;58,64%;"[[15  1  2  2]
 [ 3 10  6  1]
 [ 4  2 54  0]
 [ 2  3 11  4]]"
983;{'n_estimators': 95, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,47%;70,00%;63,00%;57,50%;58,64%;"[[14  1  3  2]
 [ 3  8  5  4]
 [ 2  1 57  0]
 [ 1  3 11  5]]"
1769;{'n_estimators': 97, 'max_depth': 5, 'min_data_in_leaf': 50, 'learning_rate': 0,6511111111111111};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,45%;70,00%;63,00%;57,50%;58,64%;"[[14  1  3  2]
 [ 3  8  5  4]
 [ 2  1 57  0]
 [ 1  3 11  5]]"
79;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,48%;68,33%;64,19%;57,50%;58,64%;"[[15  3  2  0]
 [ 3  7  9  1]
 [ 3  1 54  2]
 [ 0  4 10  6]]"
1010;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,48%;68,33%;64,19%;57,50%;58,64%;"[[15  3  2  0]
 [ 3  7  9  1]
 [ 3  1 54  2]
 [ 0  4 10  6]]"
2212;{'n_estimators': 95, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,48%;68,33%;64,19%;57,50%;58,64%;"[[15  3  2  0]
 [ 3  7  9  1]
 [ 3  1 54  2]
 [ 0  4 10  6]]"
2274;{'n_estimators': 97, 'max_depth': 10, 'min_data_in_leaf': 55, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,46%;68,33%;64,19%;57,50%;58,64%;"[[15  3  2  0]
 [ 3  7  9  1]
 [ 3  1 54  2]
 [ 0  4 10  6]]"
698;{'n_estimators': 99, 'max_depth': 1, 'min_data_in_leaf': 46, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,84%;66,67%;60,97%;57,50%;58,63%;"[[13  1  4  2]
 [ 2 10  5  3]
 [ 3  4 51  2]
 [ 0  4 10  6]]"
2353;{'n_estimators': 99, 'max_depth': 1, 'min_data_in_leaf': 46, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";81,84%;66,67%;60,97%;57,50%;58,63%;"[[13  1  4  2]
 [ 2 10  5  3]
 [ 3  4 51  2]
 [ 0  4 10  6]]"
240;{'n_estimators': 99, 'max_depth': 6, 'min_data_in_leaf': 52, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,14%;69,17%;63,55%;57,92%;58,62%;"[[16  1  2  1]
 [ 1  6 10  3]
 [ 2  2 55  1]
 [ 3  2  9  6]]"
40;{'n_estimators': 100, 'max_depth': 6, 'min_data_in_leaf': 53, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,10%;68,33%;62,62%;57,50%;58,62%;"[[13  2  3  2]
 [ 2 10  6  2]
 [ 4  1 54  1]
 [ 1  3 11  5]]"
216;{'n_estimators': 100, 'max_depth': 10, 'min_data_in_leaf': 49, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,54%;68,33%;63,17%;57,50%;58,61%;"[[14  2  2  2]
 [ 3  6 10  1]
 [ 3  1 54  2]
 [ 2  2  8  8]]"
592;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 49, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,60%;68,33%;63,17%;57,50%;58,61%;"[[14  2  2  2]
 [ 3  6 10  1]
 [ 3  1 54  2]
 [ 2  2  8  8]]"
1331;{'n_estimators': 99, 'max_depth': 10, 'min_data_in_leaf': 49, 'learning_rate': 0,6844444444444444};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,51%;68,33%;63,17%;57,50%;58,61%;"[[14  2  2  2]
 [ 3  6 10  1]
 [ 3  1 54  2]
 [ 2  2  8  8]]"
438;{'n_estimators': 97, 'max_depth': 5, 'min_data_in_leaf': 46, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,10%;67,50%;63,79%;57,92%;58,61%;"[[15  1  3  1]
 [ 3  9  7  1]
 [ 2  5 52  1]
 [ 1  3 11  5]]"
1604;{'n_estimators': 100, 'max_depth': 5, 'min_data_in_leaf': 46, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,98%;67,50%;63,79%;57,92%;58,61%;"[[15  1  3  1]
 [ 3  9  7  1]
 [ 2  5 52  1]
 [ 1  3 11  5]]"
2476;{'n_estimators': 97, 'max_depth': 5, 'min_data_in_leaf': 46, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,10%;67,50%;63,79%;57,92%;58,61%;"[[15  1  3  1]
 [ 3  9  7  1]
 [ 2  5 52  1]
 [ 1  3 11  5]]"
605;{'n_estimators': 97, 'max_depth': 3, 'min_data_in_leaf': 53, 'learning_rate': 0,6677777777777778};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,87%;66,67%;60,67%;57,50%;58,61%;"[[13  4  2  1]
 [ 2  8  6  4]
 [ 3  5 51  1]
 [ 1  2  9  8]]"
1602;{'n_estimators': 98, 'max_depth': 8, 'min_data_in_leaf': 50, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,48%;68,33%;62,94%;57,50%;58,61%;"[[15  1  2  2]
 [ 3  7  8  2]
 [ 2  2 54  2]
 [ 1  2 11  6]]"
1246;{'n_estimators': 98, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,19%;69,17%;64,09%;57,08%;58,60%;"[[14  1  3  2]
 [ 3  7  7  3]
 [ 3  0 56  1]
 [ 0  3 11  6]]"
2002;{'n_estimators': 99, 'max_depth': 8, 'min_data_in_leaf': 54, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,26%;69,17%;64,09%;57,08%;58,60%;"[[14  1  3  2]
 [ 3  7  7  3]
 [ 3  0 56  1]
 [ 0  3 11  6]]"
15;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 49, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,93%;66,67%;61,80%;57,50%;58,60%;"[[15  0  3  2]
 [ 2  9  6  3]
 [ 3  2 51  4]
 [ 1  2 12  5]]"
253;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 49, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,88%;66,67%;61,80%;57,50%;58,60%;"[[15  0  3  2]
 [ 2  9  6  3]
 [ 3  2 51  4]
 [ 1  2 12  5]]"
846;{'n_estimators': 98, 'max_depth': 3, 'min_data_in_leaf': 49, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,04%;66,67%;61,25%;57,50%;58,59%;"[[14  2  3  1]
 [ 1 10  7  2]
 [ 4  1 51  4]
 [ 0  4 11  5]]"
2426;{'n_estimators': 98, 'max_depth': 3, 'min_data_in_leaf': 49, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,04%;66,67%;61,25%;57,50%;58,59%;"[[14  2  3  1]
 [ 1 10  7  2]
 [ 4  1 51  4]
 [ 0  4 11  5]]"
2495;{'n_estimators': 97, 'max_depth': 3, 'min_data_in_leaf': 49, 'learning_rate': 0,6566666666666666};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,09%;66,67%;61,25%;57,50%;58,59%;"[[14  2  3  1]
 [ 1 10  7  2]
 [ 4  1 51  4]
 [ 0  4 11  5]]"
701;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,37%;66,67%;60,52%;58,33%;58,59%;"[[16  0  2  2]
 [ 3  9  6  2]
 [ 3  4 50  3]
 [ 0  3 12  5]]"
1849;{'n_estimators': 97, 'max_depth': 4, 'min_data_in_leaf': 55, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,37%;66,67%;60,52%;58,33%;58,59%;"[[16  0  2  2]
 [ 3  9  6  2]
 [ 3  4 50  3]
 [ 0  3 12  5]]"
1094;{'n_estimators': 96, 'max_depth': 10, 'min_data_in_leaf': 46, 'learning_rate': 0,6455555555555555};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,17%;67,50%;63,50%;57,08%;58,58%;"[[14  2  3  1]
 [ 3  8  7  2]
 [ 3  1 53  3]
 [ 1  1 12  6]]"
832;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,72%;67,50%;64,35%;56,25%;58,57%;"[[13  0  5  2]
 [ 2  8  8  2]
 [ 2  3 54  1]
 [ 0  3 11  6]]"
2280;{'n_estimators': 99, 'max_depth': 2, 'min_data_in_leaf': 47, 'learning_rate': 0,64};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";84,72%;67,50%;64,35%;56,25%;58,57%;"[[13  0  5  2]
 [ 2  8  8  2]
 [ 2  3 54  1]
 [ 0  3 11  6]]"
830;{'n_estimators': 98, 'max_depth': 2, 'min_data_in_leaf': 51, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,20%;66,67%;62,29%;57,50%;58,57%;"[[15  0  5  0]
 [ 2  8  7  3]
 [ 2  5 51  2]
 [ 2  2 10  6]]"
2160;{'n_estimators': 100, 'max_depth': 2, 'min_data_in_leaf': 51, 'learning_rate': 0,6622222222222222};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";83,23%;66,67%;62,29%;57,50%;58,57%;"[[15  0  5  0]
 [ 2  8  7  3]
 [ 2  5 51  2]
 [ 2  2 10  6]]"
763;{'n_estimators': 98, 'max_depth': 5, 'min_data_in_leaf': 51, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,39%;67,50%;63,39%;57,08%;58,55%;"[[14  2  3  1]
 [ 1 10  8  1]
 [ 2  2 53  3]
 [ 1  2 13  4]]"
1548;{'n_estimators': 100, 'max_depth': 5, 'min_data_in_leaf': 51, 'learning_rate': 0,6788888888888889};Lighgbm;100,00%;100,00%;100,00%;100,00%;100,00%;"[[ 80   0   0   0]
 [  0  80   0   0]
 [  0   0 240   0]
 [  0   0   0  80]]";82,33%;67,50%;63,39%;57,08%;58,55%;"[[14  2  3  1]
 [ 1 10  8  1]
 [ 2  2 53  3]
 [ 1  2 13  4]]"
